[0.076s] Invoking command in '/home/an/bao_ws/build/tb3_description': CMAKE_PREFIX_PATH=${CMAKE_PREFIX_PATH}:/home/an/ros2_ws/install/self_driving:/opt/ros/humble /usr/bin/cmake /home/an/bao_ws/src/tb3_description -DCMAKE_INSTALL_PREFIX=/home/an/bao_ws/install/tb3_description
[0.844s] -- The C compiler identification is GNU 11.4.0
[1.155s] -- The CXX compiler identification is GNU 11.4.0
[1.213s] -- Detecting C compiler ABI info
[1.860s] -- Detecting C compiler ABI info - done
[1.925s] -- Check for working C compiler: /usr/bin/cc - skipped
[1.928s] -- Detecting C compile features
[1.931s] -- Detecting C compile features - done
[1.954s] -- Detecting CXX compiler ABI info
[2.524s] -- Detecting CXX compiler ABI info - done
[2.630s] -- Check for working CXX compiler: /usr/bin/c++ - skipped
[2.632s] -- Detecting CXX compile features
[2.634s] -- Detecting CXX compile features - done
[2.692s] -- Found ament_cmake: 1.3.8 (/opt/ros/humble/share/ament_cmake/cmake)
[3.889s] -- Found Python3: /usr/bin/python3 (found version "3.10.12") found components: Interpreter 
[4.687s] -- Found ament_lint_auto: 0.12.10 (/opt/ros/humble/share/ament_lint_auto/cmake)
[5.341s] -- Added test 'flake8' to check Python code syntax and style conventions
[5.352s] -- Added test 'lint_cmake' to check CMake code style
[5.361s] -- Added test 'pep257' to check Python code against some of the docstring style conventions in PEP 257
[5.394s] -- Added test 'xmllint' to check XML markup files
[5.405s] -- Configuring done
[6.230s] -- Installing: /home/an/bao_ws/install/tb3_description/share/tb3_description/urdf/turtlebot3_waffle_ros2_control.xacro
[6.231s] -- Installing: /home/an/bao_ws/install/tb3_description/share/tb3_description/urdf/turtlebot3_waffle.gazebo.xacro
[6.232s] -- Installing: /home/an/bao_ws/install/tb3_description/share/tb3_description/urdf/common_properties.xacro
[6.234s] -- Installing: /home/an/bao_ws/install/tb3_description/share/tb3_description/launch
[6.234s] -- Installing: /home/an/bao_ws/install/tb3_description/share/tb3_description/launch/gzserver.launch.py
[6.236s] -- Installing: /home/an/bao_ws/install/tb3_description/share/tb3_description/launch/joystick_teleop.launch.py
[6.240s] -- Installing: /home/an/bao_ws/install/tb3_description/share/tb3_description/launch/display.launch.py
[6.241s] -- Installing: /home/an/bao_ws/install/tb3_description/share/tb3_description/launch/gazebo.launch.py
[6.244s] -- Installing: /home/an/bao_ws/install/tb3_description/share/tb3_description/rviz
[6.245s] -- Installing: /home/an/bao_ws/install/tb3_description/share/tb3_description/rviz/main.rviz
[6.247s] -- Installing: /home/an/bao_ws/install/tb3_description/share/tb3_description/rviz/display.rviz
[6.251s] -- Installing: /home/an/bao_ws/install/tb3_description/share/tb3_description/rviz/control.rviz
[6.253s] -- Installing: /home/an/bao_ws/install/tb3_description/share/tb3_description/gazebo_world
[6.253s] -- Installing: /home/an/bao_ws/install/tb3_description/share/tb3_description/gazebo_world/test_laser_world
[6.255s] -- Installing: /home/an/bao_ws/install/tb3_description/share/tb3_description/gazebo_world/test_maze
[6.261s] -- Installing: /home/an/bao_ws/install/tb3_description/share/tb3_description/gazebo_world/empty
[6.264s] -- Installing: /home/an/bao_ws/install/tb3_description/share/tb3_description/gazebo_world/small_maze
[6.269s] -- Installing: /home/an/bao_ws/install/tb3_description/share/tb3_description/gazebo_world/hanh_lang
[6.273s] -- Installing: /home/an/bao_ws/install/tb3_description/share/tb3_description/gazebo_world/empty_world
[6.275s] -- Installing: /home/an/bao_ws/install/tb3_description/share/tb3_description/models
[6.276s] -- Installing: /home/an/bao_ws/install/tb3_description/share/tb3_description/models/sun
[6.276s] -- Installing: /home/an/bao_ws/install/tb3_description/share/tb3_description/models/sun/model.sdf
[6.278s] -- Installing: /home/an/bao_ws/install/tb3_description/share/tb3_description/models/sun/model.config
[6.280s] -- Installing: /home/an/bao_ws/install/tb3_description/share/tb3_description/models/sun/model-1_4.sdf
[6.283s] -- Installing: /home/an/bao_ws/install/tb3_description/share/tb3_description/models/sun/model-1_3.sdf
[6.285s] -- Installing: /home/an/bao_ws/install/tb3_description/share/tb3_description/models/sun/model-1_2.sdf
[6.289s] -- Installing: /home/an/bao_ws/install/tb3_description/share/tb3_description/models/ground_plane
[6.290s] -- Installing: /home/an/bao_ws/install/tb3_description/share/tb3_description/models/ground_plane/model.sdf
[6.294s] -- Installing: /home/an/bao_ws/install/tb3_description/share/tb3_description/models/ground_plane/model.config
[6.297s] -- Installing: /home/an/bao_ws/install/tb3_description/share/tb3_description/models/ground_plane/model-1_4.sdf
[6.302s] -- Installing: /home/an/bao_ws/install/tb3_description/share/tb3_description/models/ground_plane/model-1_3.sdf
[6.303s] -- Installing: /home/an/bao_ws/install/tb3_description/share/tb3_description/models/ground_plane/model-1_2.sdf
[6.307s] -- Installing: /home/an/bao_ws/install/tb3_description/share/ament_index/resource_index/package_run_dependencies/tb3_description
[6.310s] -- Installing: /home/an/bao_ws/install/tb3_description/share/ament_index/resource_index/parent_prefix_path/tb3_description
[6.313s] -- Installing: /home/an/bao_ws/install/tb3_description/share/tb3_description/environment/ament_prefix_path.sh
[6.314s] -- Installing: /home/an/bao_ws/install/tb3_description/share/tb3_description/environment/ament_prefix_path.dsv
[6.315s] -- Installing: /home/an/bao_ws/install/tb3_description/share/tb3_description/environment/path.sh
[6.316s] -- Installing: /home/an/bao_ws/install/tb3_description/share/tb3_description/environment/path.dsv
[6.318s] -- Installing: /home/an/bao_ws/install/tb3_description/share/tb3_description/local_setup.bash
[6.319s] -- Installing: /home/an/bao_ws/install/tb3_description/share/tb3_description/local_setup.sh
[6.320s] -- Installing: /home/an/bao_ws/install/tb3_description/share/tb3_description/local_setup.zsh
[6.322s] -- Installing: /home/an/bao_ws/install/tb3_description/share/tb3_description/local_setup.dsv
[6.323s] -- Installing: /home/an/bao_ws/install/tb3_description/share/tb3_description/package.dsv
[6.325s] -- Installing: /home/an/bao_ws/install/tb3_description/share/ament_index/resource_index/packages/tb3_description
[6.326s] -- Installing: /home/an/bao_ws/install/tb3_description/share/tb3_description/cmake/tb3_descriptionConfig.cmake
[6.327s] -- Installing: /home/an/bao_ws/install/tb3_description/share/tb3_description/cmake/tb3_descriptionConfig-version.cmake
[6.329s] -- Installing: /home/an/bao_ws/install/tb3_description/share/tb3_description/package.xml
[6.337s] Invoked command in '/home/an/bao_ws/build/tb3_description' returned '0': CMAKE_PREFIX_PATH=${CMAKE_PREFIX_PATH}:/home/an/ros2_ws/install/self_driving:/opt/ros/humble /usr/bin/cmake --install /home/an/bao_ws/build/tb3_description
